longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,pop_density_dense,pop_density_sparse
-118.32,33.88,0.4508194389799497,-0.37433630553649394,-0.47014538949140494,-0.43153299359642355,-0.4386490585566029,1.195873377196982,0.9101422827215289,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.88,0.6906640813567156,-0.5577669553235449,-0.676021025977383,-0.6280612264810017,-0.6525508636803744,1.7847220976886164,0.7937094050121706,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.88,0.1310265824775952,-0.35009235431775654,-0.22640756698501716,-0.4734590166118002,-0.17257608145142378,-0.3352097451199537,0.8040131994997244,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.88,0.610715867231127,-0.617690683807594,-0.4583134563600269,-0.5503233921399907,-0.4073463553677583,-0.277108475717339,0.9410536661841903,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.87,1.2503015802358362,-0.8679065577066386,-0.9623538077567317,-0.9328983521553028,-0.9603607783706797,0.15291736690069963,0.7586765037544875,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.87,-0.028869845773582082,0.9073910777635482,1.5341840829640363,0.9756091538571559,1.5438554767368886,0.014098654150372848,0.7689802982420413,1.0,0.0,0.0,0.0,1.0,0.0
-118.34,33.88,0.21097479660318383,0.2290178766807636,0.4432798482509803,0.38777137282906216,0.5578203262882837,0.12042652545844783,1.0966409629462532,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.87,-0.10881805989917072,0.3323977441417948,0.3675554762101608,0.09079537647014412,0.3230500523719491,0.6865316569405054,1.0750029945223902,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.86,0.051078368352006555,-0.17306576711678712,-0.42281765696589274,-0.3406932770631074,-0.38908644517426566,1.902644739864318,1.3727826552126958,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.86,0.29092301072877247,0.3950660708770217,0.32732690356347544,0.23928337464960314,0.38565545874963836,0.6240982753455903,1.0276055398796424,1.0,0.0,0.0,0.0,1.0,0.0
-118.32,33.87,0.5307676531055383,-0.1103974403815602,-0.32106303203604153,-0.20006640819903151,-0.20648734323933876,1.241487970280614,0.9462055634279672,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.87,0.4508194389799497,-0.7100921582639139,-0.7635773311495805,-0.7337497428322637,-0.7542846490441194,0.6140961927839559,0.6587296972252153,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.87,0.610715867231127,-0.18404416012149838,-0.3163302587834903,-0.19395219650928908,-0.25604995662167607,0.3725172305309779,0.7741321954858182,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.87,0.5307676531055383,-0.8592153299112422,-0.9741857408881097,-0.9224168464014587,-0.9499265439743981,1.791729926234984,0.8874739348489104,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.86,0.4508194389799497,-0.9726587242932587,-1.0641084326865828,-1.023738068688619,-1.064703122333495,1.7598761601151294,0.6216360370700216,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.86,0.7706122954823043,-0.7809942797526743,-0.8605991828268805,-0.8053733654835321,-0.8534098758087939,1.501478409350868,0.6535777999814384,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.86,0.610715867231127,-0.8084402622644525,-0.8984613688472902,-0.8455524708732681,-0.9160152821864832,1.7344568547514858,0.6968537368291645,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.86,0.7706122954823043,-0.7146664886825437,-0.761210944523305,-0.7686880953450775,-0.772544559237612,0.20598574125637753,0.5835119974660724,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.86,0.610715867231127,-0.1822144279540465,-0.4251840435921684,-0.2437393488400489,-0.3264810387965764,1.0080635721543187,0.9008688676827303,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.86,0.5307676531055383,-0.3134977109687189,-0.4654126162388537,-0.37825200601438236,-0.40473779676868793,1.1482838506139192,0.9678435318518303,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.87,-0.028869845773582082,0.1494245273966068,0.0622916014206072,0.0034494951881093926,0.05958563386584037,1.0815183568267037,0.9740258085443626,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,33.87,0.6906640813567156,-0.5495331605700114,-0.6002966539365635,-0.4848139811784647,-0.5508170783166294,0.5775917768106029,0.7143701874580061,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,33.87,0.4508194389799497,0.09224539716373553,-0.09388991591358303,-0.010525845817016164,-0.04736526869604536,1.1615987248520183,0.9029296265802411,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,33.87,-0.028869845773582082,-0.1383008559352014,0.09305462756219011,-0.062933374586237,0.16392797782865573,-0.03807781475394914,0.6700638711615245,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,33.86,-0.028869845773582082,-0.24991451814976606,-0.18144622108578057,-0.19657257294775013,-0.14388193686164957,0.1889121226161354,0.9225068361065935,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,33.86,-0.3486627022759366,-0.220638803470536,-0.13885126181281962,-0.4105699820887352,-0.2169215776356203,0.4518331081694161,0.8174081323335444,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.84,0.610715867231127,-0.4850351016673327,-0.6807537992299342,-0.6123389678502354,-0.6473337464822336,1.657115910612478,1.2130738406556114,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.84,0.610715867231127,-0.5751494109143378,-0.6831201858562098,-0.6752280023733004,-0.6682022152747967,1.042529347096002,1.2584105364008484,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.84,0.610715867231127,-0.5554797901142301,-0.730447918381722,-0.6682403318707376,-0.704722035661782,1.0144343253782897,1.4418180782793066,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.83,0.4508194389799497,-0.3935484932947387,-0.49854202900671224,-0.4158107349656573,-0.44908329295288446,1.097254117289912,1.7158990116482384,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.83,0.5307676531055383,-0.36747480990854936,-0.44174874997609764,-0.5136381220015361,-0.4699517617454475,1.414645042908144,1.6375901735428293,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.86,0.6906640813567156,-0.6277542107285794,-0.761210944523305,-0.74947200146303,-0.7490675318459786,1.315898367936595,1.429453524894242,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,33.85,0.4508194389799497,-0.38943159591797194,-0.5884647208051854,-0.4586102167938543,-0.5534256369156998,0.8430610636534714,1.671592695351757,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,33.85,0.5307676531055383,-0.6282116437704424,-0.7896075840386122,-0.777422683473281,-0.8247157312190198,1.252445665825844,1.609769928426434,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.85,0.610715867231127,-0.5632561518259006,-0.7328143050079976,-0.6621261201809953,-0.7360247388506267,0.7733650233832293,1.4675775644981912,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.86,0.610715867231127,-0.8875761785067463,-0.9883840606457635,-0.9442533167219673,-0.9734035713660316,1.0213784463924176,1.4490307344205942,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.85,0.4508194389799497,-0.09438728391635626,-0.32106303203604153,-0.1424181265528886,-0.22735581203190183,1.5820047301018612,1.5376433670135572,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.85,0.4508194389799497,-0.7023157965522435,-0.8109050636750927,-0.8141079536117356,-0.8951468133939201,1.5523170200781562,1.6211041023627433,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.85,-0.268714488150348,1.3726004813381887,1.0845706239716706,0.9572665187879286,1.3247365544149765,1.3431651917351901,2.0950786487902193,1.0,0.0,0.0,0.0,1.0,0.0
-118.35,33.84,-0.5085591305271139,4.808380058770957,7.431219555642856,5.012735786712801,7.880044313878851,-0.08617700159492973,1.676744592595534,1.0,0.0,0.0,0.0,1.0,0.0
-118.36,33.84,-0.5085591305271139,3.839994309147049,6.224362376242295,4.562031039297501,6.095790232114708,0.016774370504440642,1.7447496362133892,1.0,0.0,0.0,0.0,1.0,0.0
-118.37,33.85,0.051078368352006555,0.4760317192867674,0.10961933394611939,0.16154554030859225,0.28653023198496375,1.7333101191711704,2.246544427757261,1.0,0.0,0.0,0.0,1.0,0.0
-118.37,33.84,-0.10881805989917072,0.2852821408299089,0.15458067984535598,0.1143787644162935,0.14305950903609266,1.083429582793895,1.927126798643092,1.0,0.0,0.0,0.0,1.0,0.0
-118.35,33.83,0.610715867231127,-0.694996867882436,-0.8203706101801952,-0.8027529890450711,-0.8586269930069347,1.5557572268191,1.5458864026036003,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.83,0.610715867231127,-0.43974923052289866,-0.567167241168705,-0.43502682884770494,-0.5247314923259256,0.9694568076170549,1.6654104186592247,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.84,0.5307676531055383,-0.47771617299752517,-0.6168613603204928,-0.6097185914117744,-0.5925540159017556,1.330678515416207,1.556190197091154,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.84,0.5307676531055383,-0.3793680689969866,-0.5151067353906416,-0.4044557703989928,-0.4569089687500956,0.8164950227095131,1.5541294381936432,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.83,0.5307676531055383,-0.5687453483282562,-0.6925857323613123,-0.6953175550681684,-0.7412418560487675,1.4255390309211344,1.5603117148861756,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.83,0.5307676531055383,0.09453256237305038,-0.12465294205516596,-0.0017912576888126908,-0.029105358502552674,1.226134455010844,1.6303775174015416,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.83,0.5307676531055383,-0.6469663984868241,-0.7872411974123367,-0.7337497428322637,-0.751676090445049,0.6715603868641737,1.663349659761714,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.84,0.29092301072877247,-0.3981228237133684,-0.5009084156329878,-0.5433357216374279,-0.4647346445473068,1.9327784026137005,1.5149750191409388,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.83,-1.8676787706621207,4.764923919793975,5.062466542740971,3.3461763718515782,5.274094273407537,1.1630639980935318,0.9729954290956072,1.0,0.0,0.0,0.0,1.0,0.0
-118.32,33.85,1.0904051519846587,0.23999626968547486,0.5450344731808315,0.3650614436957332,0.6230342912650433,-0.10790127008867063,0.4413196335378295,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.84,1.889887293240545,-0.3670173768666864,-0.17907983445950498,-0.3258444772451615,-0.201270226041198,-0.03291750464253268,0.811225855641012,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.83,1.8099390791149566,-0.10170621258616377,-0.05602772989317328,-0.24548626646568958,0.03350004787513653,0.10762131147826623,1.3078687499411068,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.84,1.0904051519846587,-0.5193425798070554,-0.2832008460156318,-0.4752059342374409,-0.32387248019750603,-1.308469715145994,1.8972457946291859,1.0,0.0,0.0,0.0,0.0,1.0
-118.31,33.83,1.7299908649893678,-0.8807146828788018,-0.5411369882796733,-0.9250372228399197,-0.6968963598645709,-0.5744315286800625,0.3403424475598019,1.0,0.0,0.0,0.0,0.0,1.0
-118.31,33.83,1.3302497943614247,0.14073329960121037,0.5095386737866974,0.16940666962397538,0.3934811345468495,-0.47090678879053477,0.8349245829623858,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.82,0.5307676531055383,0.3845451109141734,0.6491554847369584,0.40262017264700806,0.5186919473022279,-0.17498530153708464,0.9060207649265073,1.0,0.0,0.0,0.0,1.0,0.0
-118.32,33.83,-0.7484037729038798,0.5354980147289535,0.5923622057063437,0.5799323116495386,0.8682387995776594,0.9936019623359047,1.2161649790018776,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.82,0.8505605096078929,-0.19365025400062075,-0.27136891288425374,-0.24548626646568958,-0.1699675228523534,0.29555853158540896,1.3573269634813652,1.0,0.0,0.0,0.0,0.0,1.0
-118.31,33.82,-0.18876627402475935,-0.12640759684676417,-0.3115974855309391,-0.21491520801697742,-0.32387248019750603,1.1568206599340403,1.7488711540084108,1.0,0.0,0.0,0.0,0.0,1.0
-118.31,33.81,-0.42861091640152527,0.604112971008399,0.4929739674027681,0.20783885738807065,0.5473860918920022,0.2804598464445978,1.7581445690472093,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.81,0.1310265824775952,-0.38805929679238305,-0.4346495900972708,-0.4682182637348781,-0.38908644517426566,0.40067595978092946,1.4840636356782773,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.82,-0.268714488150348,-0.0157088007159254,-0.06549327639827572,-0.19395219650928908,0.020457254879784614,0.47808061145217634,1.959068561554509,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.82,-0.5085591305271139,-0.05184601102310004,-0.32579580528859275,-0.16338113806057694,-0.2769184254142391,2.1767782510917875,1.932278695886869,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.81,-0.028869845773582082,-0.21926650434494707,-0.22404118035874154,-0.26295544272209653,-0.20648734323933876,0.7435498982950454,1.5891623394513263,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.81,-0.10881805989917072,-0.2325320625589732,-0.3778563110666562,-0.29003266591952725,-0.36821797638170256,0.6558883339332052,1.7004433199169078,1.0,0.0,0.0,0.0,0.0,1.0
-118.33,33.82,-0.18876627402475935,1.3584200570404368,0.9331218798900315,1.2079491980673682,1.1421374524800496,1.8535262325075021,2.3269140247601805,1.0,0.0,0.0,0.0,1.0,0.0
-118.34,33.8,-0.268714488150348,0.711609735846197,0.6917504440099194,0.5956545702803048,0.750853662619492,0.8949189948965949,2.625724064899242,1.0,0.0,0.0,0.0,1.0,0.0
-118.35,33.82,-0.028869845773582082,2.273286140766377,2.7694379018799045,1.7285306505082951,2.9576942374330364,0.2510906740820918,1.410906694816645,1.0,0.0,0.0,0.0,1.0,0.0
-118.36,33.82,0.610715867231127,-0.3830275333318904,-0.5411369882796733,-0.4717120989861595,-0.5429914025194182,1.6232872109931924,1.5149750191409388,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.82,0.8505605096078929,0.0789798389497094,-0.22640756698501716,-0.10660631522725436,-0.15692472985700148,1.40241319671812,2.0178001901335656,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.82,0.610715867231127,-0.07243049790693369,-0.21930840710619035,-0.2760573249144017,-0.201270226041198,1.4913489117247543,1.6561370036204262,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.82,0.610715867231127,-0.09392985087449328,-0.34472689829879766,-0.2847919130426052,-0.3003954528058726,1.6432276685842213,1.8024508853436907,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.82,0.610715867231127,-0.7036880956778324,-0.8345689299378488,-0.8027529890450711,-0.819498614020879,1.3377500514948153,1.5201269163847158,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.82,-0.18876627402475935,1.1640110142486744,1.8299824112484875,1.1328317401648185,1.9247050322011645,-0.2039722287061524,1.7395977389696122,1.0,0.0,0.0,0.0,1.0,0.0
-118.36,33.82,-0.028869845773582082,-1.16844006621061,-1.2415874296572535,-1.2158990075090954,-1.2786049274572664,1.5667149223643304,1.4222408687529542,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,33.81,-0.268714488150348,2.9370214845095464,3.5077505292778945,2.6351808982158156,3.7637388445457853,0.5622382615408325,1.9250660397455812,1.0,0.0,0.0,0.0,1.0,0.0
-118.36,33.81,-0.18876627402475935,-0.4786310390812511,-0.567167241168705,-0.48918127524256644,-0.5012544649342922,0.9563330559756752,1.730324323930814,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.81,0.610715867231127,-0.2700415719917368,-0.47487816274395617,-0.5450826392630687,-0.4282148241603214,0.9240333371301426,2.744217701506111,0.0,0.0,0.0,1.0,0.0,1.0
-118.38,33.81,0.3708712248543611,-0.12457786467931228,-0.3139638721572147,-0.4254187819066811,-0.3343067145937876,1.7958709158305646,3.004903702041223,0.0,0.0,0.0,1.0,0.0,1.0
-118.38,33.81,-0.6684555587782911,-0.2956578223360631,-0.5529689214110513,-0.6446569439245883,-0.5455999611184886,3.1041050903729963,2.2496355661035268,0.0,0.0,0.0,1.0,0.0,1.0
-118.36,33.81,0.4508194389799497,-0.18770362445640215,-0.08915714266103181,-0.28653883066824587,-0.034322475700693446,0.6535948627725757,1.698382561019397,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,33.81,0.3708712248543611,1.1141508126856106,0.5923622057063437,0.5065617713726294,0.6439027600576064,2.0250269092967996,2.9904783897586475,0.0,0.0,0.0,1.0,1.0,0.0
-118.38,33.81,1.0104569378590702,-0.3349970639362785,-0.5648008545424293,-0.5581845214553739,-0.582119781505474,1.4896925158865217,3.0553922950302366,0.0,0.0,0.0,1.0,0.0,1.0
-118.39,33.81,0.5307676531055383,-0.7379955738175551,-0.8866294357159122,-0.9171760935245366,-0.8716697860022866,0.06442760461974327,3.0450885005426827,0.0,0.0,0.0,1.0,0.0,1.0
-118.33,33.79,0.051078368352006555,0.8085855407211466,0.7887722956872193,0.5484877943880061,1.043012225715375,0.2742165082851063,1.7890559525098706,1.0,0.0,0.0,0.0,1.0,0.0
-118.34,33.79,0.610715867231127,-0.8715660220415424,-0.9860176740194878,-0.9197964699629977,-0.9838378057623132,0.8592427768423576,1.6283167585040308,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.8,0.4508194389799497,-0.40772891759249075,-0.2666361396317025,-0.37825200601438236,-0.2821355426123799,0.16827088217046957,1.3985421414315804,1.0,0.0,0.0,0.0,0.0,1.0
-118.34,33.8,0.3708712248543611,-0.19547998616807263,-0.16724790132812692,-0.39659464108360964,-0.2717013082160984,0.9036469268134355,1.3078687499411068,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,33.8,0.29092301072877247,-0.5431290979839299,-0.5766327876738073,-0.671734167122019,-0.5638598713119813,0.7634266483538347,1.2336814296307193,1.0,0.0,0.0,0.0,0.0,1.0
-118.31,33.8,0.051078368352006555,0.07943727199157237,0.07648992117826085,0.024412506695797725,0.14566806763516305,0.02550230242128083,1.2048308050655685,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.8,0.051078368352006555,0.2893990382066756,0.41961598198822425,0.13272139948552078,0.46652077532082026,0.24013297853686177,0.9668131524030749,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.79,0.5307676531055383,-0.1515664141492275,0.055192441541780365,-0.058566080522135265,0.07523698546026267,-0.27360456144415474,0.6463651438401508,1.0,0.0,0.0,0.0,0.0,1.0
-118.31,33.8,0.21097479660318383,0.8428930188608694,1.0680059175877412,0.8550718376879479,1.1630059212726127,0.2330614424582545,0.8854131759513997,1.0,0.0,0.0,0.0,1.0,0.0
-118.32,33.8,0.8505605096078929,-0.5518203257793263,-0.5719000144212562,-0.6219470147912592,-0.582119781505474,-0.3260995680096753,0.5443575784133678,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.79,0.5307676531055383,0.13844613439189551,0.2799991710379633,0.20434502213678926,0.2630532045933303,0.09685473852975535,0.9060207649265073,1.0,0.0,0.0,0.0,1.0,0.0
-118.32,33.79,0.29092301072877247,-0.10994000733969723,-0.17198067458067814,-0.15464654993237345,-0.034322475700693446,0.3000817663744288,1.2687143308884021,1.0,0.0,0.0,0.0,0.0,1.0
-118.32,33.8,0.051078368352006555,0.7756503617070128,1.1768597023964193,0.5773119352110775,1.1943086244614574,-0.3498624775350869,0.9729954290956072,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.79,0.7706122954823043,-0.4667377799928139,-0.44411513660237323,-0.6376692734220255,-0.5142972579296441,-0.1789351685359466,0.5979373097486477,1.0,0.0,0.0,0.0,0.0,1.0
-118.31,33.78,0.1310265824775952,0.8927532204239331,0.6609874178683364,0.8472107083725648,0.8291104205916036,-0.06133106402144307,1.9765850121833504,1.0,0.0,0.0,0.0,1.0,0.0
-118.32,33.79,-0.5885073446527025,1.8373524518709663,2.589592518282958,1.5713080642006327,2.782920811295321,0.0019305154925883551,0.8153473734360336,1.0,0.0,0.0,0.0,1.0,0.0
-118.38,33.77,-0.908300201155057,3.809803728384093,3.9455320551388824,2.857912895485004,4.021986145853753,1.675336264833035,2.3320659220039577,0.0,0.0,0.0,1.0,1.0,0.0
-118.31,33.77,-0.6684555587782911,1.4430451697850861,0.9851823856680949,1.149427457608405,1.1343117766828386,1.8908588463999718,2.316610230272627,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.76,-0.18876627402475935,0.8529565457818548,0.40068488897801935,0.377289867075218,0.5682545606845653,1.8435241499458677,2.294972261848764,1.0,0.0,0.0,0.0,1.0,0.0
-118.31,33.75,0.610715867231127,0.04284262864253477,-0.15541596819674888,-0.12058165623237992,-0.11518779227187534,0.5909066510487012,1.703534458263174,0.0,0.0,0.0,1.0,0.0,1.0
-118.31,33.75,0.4508194389799497,-0.12960962813980495,-0.34709328492507324,-0.35816245331951435,-0.3343067145937876,1.6629770035785314,2.106412822726529,0.0,0.0,0.0,1.0,0.0,1.0
-118.34,34.09,0.6906640813567156,-0.5394696336490261,-0.09152352928730742,-0.38698659414258585,0.004805903285362313,-0.7858131206514183,0.08274758537095614,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,34.09,0.5307676531055383,-0.2892537597499815,0.22320589200734864,-0.2909061247323476,0.23957617720169685,-1.3178347223852314,0.9987549153144918,1.0,0.0,0.0,0.0,0.0,1.0
-118.35,34.09,0.5307676531055383,0.03826829822390507,0.5805302725749657,0.07419965902655752,0.7612878970157736,-0.4088556523890578,0.7700106776907967,1.0,0.0,0.0,0.0,1.0,0.0
-118.35,34.09,0.5307676531055383,-0.17718266449355383,0.35335715645250715,-0.09350443303494915,0.41956672053755334,-0.7213410980248324,0.4547145663716495,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,34.09,0.4508194389799497,0.09636229454050227,0.8124361619499754,0.13359485829834114,0.8917158269692927,-1.2237386972671807,1.2419244652207622,1.0,0.0,0.0,0.0,1.0,0.0
-118.36,34.09,0.610715867231127,-0.4598762843648693,-0.17671344783322937,-0.583514827027164,-0.18822743304584608,-0.685919710099554,1.2532586391570715,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,34.09,0.3708712248543611,0.3850025439560364,1.4915891236910754,0.3528330203162483,1.6508063792987744,-1.0551048594286696,0.5340537839258139,1.0,0.0,0.0,0.0,1.0,0.0
-118.36,34.09,0.1310265824775952,-0.1227481325118604,0.4456462348772559,-0.06642720983751839,0.5656460020854949,-1.0234422159055343,0.9410536661841903,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,34.1,0.6906640813567156,2.0473142180860697,3.4793538897625873,1.2856870324083791,3.7506960515504333,-0.5107239964403532,1.1131270341263393,1.0,0.0,0.0,0.0,1.0,0.0
-118.36,34.09,0.610715867231127,-0.5632561518259006,-0.19327815421715863,-0.4952954869323089,-0.08649364768210112,-0.6978967261606193,0.08274758537095614,1.0,0.0,0.0,0.0,0.0,1.0
-118.36,34.09,-0.028869845773582082,-0.6908799705056692,-0.567167241168705,-0.7992591537937898,-0.5403828439203479,-0.6772554857149534,1.9714331149395734,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,34.09,0.7706122954823043,-0.5820109065422824,-0.46304622961257813,-0.7809165187245625,-0.5012544649342922,-0.2935450190351838,1.9714331149395734,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,34.09,0.7706122954823043,0.8172767685165431,1.7873874519755266,0.21744690432909447,1.8986194462104609,-0.42115120611132173,1.1131270341263393,1.0,0.0,0.0,0.0,1.0,0.0
-118.37,34.09,0.21097479660318383,1.704696869730705,3.046305137154151,0.9764826126699763,3.2707212693214824,-0.2515617552892153,0.3403424475598019,1.0,0.0,0.0,0.0,1.0,0.0
-118.37,34.09,-0.5085591305271139,0.7436300487766049,1.6879992136719508,0.28382977410344085,1.744714488865308,-0.33444525473307724,1.5427952642573342,1.0,0.0,0.0,0.0,1.0,0.0
-118.37,34.09,-0.3486627022759366,-0.9109052636417578,-0.870064729331983,-1.0342195744424632,-0.9238409579836943,1.1758692120737133,2.1435064828817225,1.0,0.0,0.0,0.0,0.0,1.0
-118.37,34.08,-0.028869845773582082,0.8026389111769281,1.5673134957318948,0.35457993794188897,1.635155027704352,-0.6404962396126411,1.2419244652207622,1.0,0.0,0.0,0.0,1.0,0.0
-118.38,34.08,1.889887293240545,-0.5225446111000962,-0.4251840435921684,-0.6892033433784259,-0.40473779676868793,-0.46612872387255655,2.467045629790913,1.0,0.0,0.0,0.0,0.0,1.0
-118.38,34.08,0.1310265824775952,0.8703390013726476,1.827616024622212,0.4096078431495709,1.935139266597446,-0.5018686494590335,1.4768509795369895,1.0,0.0,0.0,0.0,1.0,0.0
-118.39,34.08,1.889887293240545,-0.6300413759378942,-0.5577016946636025,-0.8708827764450582,-0.5716855471091925,-0.10528926126684254,2.4608633530983806,1.0,0.0,0.0,0.0,0.0,1.0
-118.38,34.08,1.5700944367381906,-0.6382751706914277,-0.5955638806840122,-0.935518728593764,-0.6186396018924594,0.16616853360655917,2.658696207259414,1.0,0.0,0.0,0.0,0.0,1.0
-118.38,34.09,-0.3486627022759366,2.5811385779401554,4.489800979182273,1.4909498534211607,4.624563182239012,-0.07056865619620094,0.9204460772090827,1.0,0.0,0.0,0.0,1.0,0.0
-118.38,34.09,-0.028869845773582082,0.6311015204783142,1.9222714896732362,0.31265391492651234,1.8751424188188273,-0.6996805370633314,0.8338942035136304,1.0,0.0,0.0,0.0,1.0,0.0
-118.39,34.09,-0.10881805989917072,0.7733631964976979,1.595710135247202,0.16853321081115502,1.5542897111331702,-0.035656928528840184,1.757114189598454,1.0,0.0,0.0,0.0,1.0,0.0
-118.39,34.09,-0.028869845773582082,-0.1254927307630382,0.1616798397241828,-0.5730333212733197,0.12219104024352959,0.4714550280992461,2.4011013450705683,1.0,0.0,0.0,0.0,0.0,1.0
-118.39,34.08,-0.028869845773582082,-0.8180463561435749,-0.7328143050079976,-0.9538613636629912,-0.7595017662422602,-0.38840553454011106,1.8859116206928768,1.0,0.0,0.0,0.0,0.0,1.0
-118.49,34.03,0.1310265824775952,0.6585475029900925,0.9165571735061022,0.04013476532656398,0.9491041161488413,0.3223794026583266,2.505169669394862,1.0,0.0,0.0,0.0,0.0,1.0
-118.49,34.03,0.21097479660318383,1.06474804416441,1.7826546787229753,0.4751172541110969,1.9377478251965166,0.3665287225004452,2.521655740574948,1.0,0.0,0.0,0.0,1.0,0.0
-118.5,34.03,0.29092301072877247,1.7124732314423754,2.9445505122242994,1.1581620457366084,3.1220334291744707,-0.020112290662351096,1.9714331149395734,1.0,0.0,0.0,0.0,1.0,0.0
-118.5,34.02,-0.028869845773582082,1.1379373308624852,2.2299017510890655,0.7616117447161708,2.477719455204086,-0.2230207808458255,3.0018125636949566,1.0,0.0,0.0,0.0,1.0,0.0
-118.5,34.02,-0.3486627022759366,0.13844613439189551,1.1200664233658046,0.04450205939066571,1.1525716868763312,-0.5744315286800625,1.0276055398796424,1.0,0.0,0.0,0.0,0.0,1.0
-118.5,34.02,0.5307676531055383,0.1338718039732658,0.9331218798900315,-0.09350443303494915,0.9621469091441931,-0.43529427826853717,1.6283167585040308,1.0,0.0,0.0,0.0,0.0,1.0
-118.49,34.03,0.29092301072877247,0.5624865641988688,0.8526647345966608,0.013057542129133213,0.8734559167758001,0.5377745691607845,2.5772962308077387,1.0,0.0,0.0,0.0,0.0,1.0
